182627,1,7
182635,1,7
182636,0,10
182637,0,10
182638,2,9
182650,0,10
182652,1,10
182653,0,10
182655,0,10
182656,2,7
182658,0,10
182660,2,10
182662,2,6
182663,1,8
182664,2,10
182665,0,8
182667,1,10
182669,2,10
182671,1,7
182674,0,10
182677,1,10
182679,0,10
182681,0,7
182685,0,10
182686,1,10
182687,1,10
182688,1,7
182691,1,10
182692,0,10
182694,1,10
182697,0,10
182700,2,10
182701,0,10
182704,2,10
182705,0,7
182706,2,10
182708,0,10
182711,1,10
182712,1,10
182714,0,9
182716,1,10
182718,2,10
182719,0,9
182720,0,10
182721,1,8
182722,2,10
182733,1,9
182736,2,10
182737,0,10
182739,0,10
182740,0,9
182742,0,10
182746,1,10
182748,1,6
182749,1,7
182757,1,10
182761,0,9
182765,0,10
182766,1,8
182768,0,10
182769,0,10
182771,0,10
182773,0,10
182775,1,10
182776,1,10
182778,2,10
182780,0,10
182783,0,10
182784,2,10
182785,0,10
182787,1,8
182788,1,7
182789,2,7
182791,2,10
182794,1,9
182799,1,10
182802,1,10
182807,1,10
182809,0,7
182810,2,7
182811,0,10
182813,0,10
182815,1,9
182816,1,10
182818,2,9
182820,1,9
182821,2,10
182823,0,7
182826,0,10
182828,2,10
182829,0,10
182833,1,10
182835,2,10
182836,1,10
182837,2,10
182840,1,10
182842,1,10
182845,2,10
182847,2,10
182849,1,6
182850,0,10
182851,1,10
182852,2,10
182853,1,10
182855,2,10
182856,0,8
182857,1,10
182860,0,9
182861,2,10
182864,1,10
182866,2,10
182867,0,10
182868,2,10
182870,0,10
182875,2,6
182879,0,10
182880,2,10
182881,0,10
182884,1,8
182885,2,10
182887,1,8
182888,1,10
182889,2,8
182890,0,9
182891,2,10
182892,1,9
182893,1,10
182896,0,7
182898,2,10
182902,1,9
182904,0,7
182905,0,10
182907,1,10
182910,2,10
182911,1,9
182912,0,10
182913,0,10
182916,2,10
182917,1,10
182918,1,10
182921,2,6
182922,1,9
182923,1,10
182926,2,9
182927,2,10
182930,0,10
182932,1,8
182936,1,10
182939,1,7
182940,1,7
182941,2,9
182942,1,10
182945,1,9
182946,0,10
182947,1,9
182948,2,10
182950,2,10
182951,0,7
182952,2,10
182953,0,10
182955,1,9
182958,0,10
182959,2,8
182960,2,10
182961,0,10
182963,1,8
182964,2,10
182965,2,7
182971,0,8
182978,1,8
182979,2,10
182980,2,10
182981,2,7
182983,2,8
182985,1,10
182990,0,10
182994,2,8
182997,2,10
182998,2,10
183000,1,10
183001,1,7
183003,1,8
183005,2,10
183012,2,7
183017,0,10
183018,2,7
183019,1,10
183020,2,8
183023,2,6
183024,2,7
183025,1,10
183026,1,10
183028,0,10
183031,1,10
183032,0,10
183034,2,8
183035,2,10
183037,1,6
183038,2,8
183039,2,10
183040,0,10
183042,1,9
183043,2,8
183044,2,10
183048,1,8
183049,2,7
183051,2,10
183054,1,10
183057,2,8
183058,2,9
183059,0,10
183062,0,7
183066,2,7
183067,1,6
183070,1,10
183072,2,6
183073,1,10
183078,1,6
183079,0,10
183081,2,10
183085,0,7
183087,0,9
183089,0,10
183091,1,7
183092,0,8
183096,1,10
183100,0,6
183103,0,8
183104,0,10
183105,0,10
183111,0,10
183114,2,10
183115,2,10
183116,1,7
183117,0,7
183119,0,10
183120,1,6
183124,1,10
183125,2,10
183126,1,10
183128,2,10
183130,1,10
183132,1,10
183133,2,10
183134,1,8
183136,1,10
183139,0,10
183141,0,6
183142,2,10
183144,0,10
183145,2,10
183148,1,10
183152,2,10
183153,2,10
183154,2,10
183155,2,10
183156,1,10
183157,0,7
183159,1,6
183160,0,10
183162,1,9
183166,2,8
183167,2,10
183168,2,10
183172,2,9
183174,0,10
183175,1,10
183177,1,10
183179,1,10
183180,0,6
183181,1,10
183182,2,10
183184,1,7
183187,1,10
183191,2,10
183193,0,10
183195,2,10
183197,2,10
183198,2,10
183199,0,9
183201,1,10
183203,2,10
183204,2,9
183206,2,8
183209,0,10
183210,2,10
183211,0,10
183214,0,7
183216,1,9
183220,2,10
183222,2,10
183226,1,10
183228,2,10
183230,1,10
183231,1,7
183232,2,10
183233,2,10
183234,2,10
183236,2,10
183237,2,10
183241,1,9
183243,2,10
183246,0,10
183249,1,10
183250,0,8
183252,2,8
183254,0,10
183255,1,10
183256,2,7
183258,2,6
183260,1,9
183263,1,10
183266,1,10
183267,1,7
183271,0,10
183273,0,8
183274,1,6
183275,1,10
183276,1,10
183279,1,10
183281,1,10
183284,2,10
183286,1,10
183290,2,6
183293,1,10
183295,1,7
183296,2,8
183297,0,8
183299,1,10
183301,2,10
183302,0,10
183304,0,10
183306,0,10
183308,1,8
183310,1,10
183311,2,10
183312,2,10
183318,1,9
183319,0,10
183324,2,10
183325,2,10
183330,1,10
183331,2,10
183334,2,10
183335,0,10
183337,2,10
183338,1,10
183339,2,6
183340,0,10
183341,1,10
183342,2,8
183345,1,6
183346,1,10
183349,1,10
183351,0,10
183353,0,10
183355,0,9
183356,0,10
183359,0,7
183360,2,10
183363,2,10
183365,2,8
183366,2,6
183369,0,10
183376,1,6
183378,1,10
183381,2,10
183384,1,10
183387,0,10
183390,0,10
183391,1,8
183393,0,10
183395,1,10
183397,0,10
183400,0,7
183401,1,10
183402,2,10
183403,1,10
183404,2,10
183406,0,9
183408,2,6
183412,0,8
183413,2,10
183414,2,10
183415,2,6
183417,1,10
183418,0,9
183420,1,10
183422,1,10
183423,1,9
183427,1,8
183431,1,6
183432,1,6
183438,2,10
183440,0,10
183441,1,10
183442,1,10
183443,0,7
183444,1,9
183445,1,10
183448,1,6
183449,0,10
183450,0,10
183452,0,10
183454,1,10
183455,2,10
183457,2,10
183463,1,10
183465,1,10
183468,1,10
183470,1,10
183472,2,10
183476,1,6
183477,0,8
183478,2,6
183479,0,10
183484,0,10
183485,2,10
183489,1,10
183490,0,10
183492,2,8
183494,0,10
183495,2,8
183496,1,6
183498,1,9
183499,2,8
183500,1,10
183501,2,10
183503,2,10
183504,1,10
183509,0,10
183511,1,10
183512,2,8
183513,2,8
183516,1,10
183518,2,6
183521,0,10
183523,1,10
183524,0,8
183527,2,10
183529,0,10
183530,0,10
183531,2,10
183533,2,8
183534,1,10
183535,0,7
183538,1,10
183542,1,10
183543,1,10
183544,2,10
183547,2,10
183548,2,10
183550,0,10
183553,1,10
183554,2,10
183556,0,8
183557,0,8
183558,0,10
183559,1,9
183560,1,10
183562,2,10
183564,1,8
183569,0,10
183570,2,10
183572,0,10
183579,1,9
183580,0,7
183585,0,10
183586,1,10
183589,1,10
183592,2,10
183593,2,10
183594,2,10
183599,0,9
183601,2,10
183603,0,10
183606,2,10
183609,1,10
183610,1,10
183611,1,9
183612,1,10
183614,2,10
183616,0,6
183617,1,9
183619,1,10
183623,1,6
183624,0,10
183625,2,10
183626,1,10
183627,1,10
183628,1,10
183629,0,9
183632,0,10
183636,1,10
183643,1,10
183646,1,9
183647,1,10
183649,1,9
183650,2,10
183651,1,8
183652,0,6
183653,0,10
183655,0,7
183658,1,10
183659,0,7
183662,1,6
183668,2,10
183671,2,10
183675,1,10
183676,2,10
183677,1,10
183679,0,6
183680,1,9
183684,2,10
183686,1,10
183687,1,10
183688,1,8
183689,0,10
183690,2,10
183693,1,7
183694,1,10
183697,0,6
183698,1,10
183700,1,8
183703,2,10
183704,1,10
183705,1,10
183710,0,10
183711,1,10
183712,1,8
183713,2,10
183714,0,9
183716,0,7
183717,1,10
183718,1,10
183720,1,9
183721,1,10
183723,0,10
183725,1,7
183727,0,10
183728,1,9
183730,0,10
183731,1,10
183732,1,9
183733,1,9
183736,0,10
183740,2,8
183741,2,8
183742,2,10
183743,0,8
183745,2,10
183746,1,10
183748,1,10
183749,0,6
183751,0,10
183752,0,10
183753,0,9
183756,1,10
183757,1,10
183758,0,10
183759,2,10
183763,0,7
183764,2,10
183765,2,10
183766,0,10
183767,1,7
183769,1,7
183771,1,10
183775,2,10
183777,2,10
183778,1,8
183779,2,10
183780,1,10
183781,0,10
183785,0,10
183790,0,10
183792,1,8
183793,1,10
183794,2,10
183797,0,10
183799,1,6
183800,0,6
183801,2,10
183802,2,10
183803,1,9
183807,2,10
183809,1,7
183810,0,10
183811,2,6
183818,2,9
183819,2,7
183826,1,10
183831,2,10
183833,2,10
183834,2,10
183837,2,10
183839,1,10
183840,0,10
183841,1,10
183842,1,10
183843,1,10
183845,0,7
183846,1,7
183848,1,6
183850,1,10
183851,1,10
183852,2,9
183853,2,10
183855,2,10
183856,1,10
183858,1,10
183859,0,8
183860,0,8
183863,2,10
183868,1,6
183871,0,10
183874,2,7
183875,1,9
183876,0,7
183879,0,10
183881,0,9
183883,1,6
183886,0,10
183887,0,10
183889,2,10
183891,0,10
183892,1,10
183893,0,10
183895,0,9
183897,2,10
183900,0,10
183901,0,8
183902,2,10
183908,2,10
183909,1,10
183910,2,8
183914,1,8
183916,2,10
183917,0,10
183922,0,10
183924,1,10
183925,1,10
183926,1,10
183929,2,6
183930,2,10
183931,1,10
183936,1,10
183938,2,6
183939,1,10
183940,2,9
183946,0,10
183951,1,10
183952,0,10
183954,2,10
183955,0,10
183957,2,9
183959,1,10
183960,0,10
183961,1,6
183966,0,10
183968,0,10
183969,1,10
183971,0,10
183972,1,10
183974,2,10
183978,1,10
183979,2,10
183980,1,8
183981,1,10
183982,1,10
183988,2,8
183989,0,7
183991,1,10
183993,0,8
183996,1,10
183997,1,8
184001,2,10
184002,2,9
184003,1,10
184005,2,10
184006,2,10
184009,1,7
184010,0,10
184011,1,6
184016,1,8
184020,2,10
184021,1,10
184028,2,9
184031,2,10
184033,1,10
184035,2,10
184038,0,8
184039,0,10
184044,0,9
184049,0,10
184051,0,9
184052,0,10
184054,1,8
184055,1,6
184058,2,6
184060,1,10
184061,1,10
184062,1,10
184063,2,10
184065,2,6
184067,0,8
184068,2,10
184075,0,8
184076,2,10
184080,1,6
184081,0,10
184082,2,10
184083,1,10
184086,0,10
184088,2,10
184089,2,10
184090,1,10
184092,2,6
184093,2,10
184095,0,9
184096,1,10
184097,2,10
184098,2,10
184100,1,7
184104,0,8
184105,0,10
184109,1,10
184111,1,9
184114,2,10
184115,1,10
184118,1,10
184120,0,10
184122,1,10
184125,2,9
184126,0,10
184127,1,7
184128,0,10
184133,2,7
184134,1,10
184136,1,10
184138,2,10
184139,2,10
184141,1,10
184144,2,10
184145,0,9
184147,2,10
184153,1,6
184154,2,8
184155,0,9
184158,1,7
184161,1,10
184162,2,8
184163,1,8
184164,2,10
184167,0,6
184169,1,10
184171,0,10
184173,0,10
184174,2,10
184176,2,10
184177,0,10
184178,1,10
184179,0,10
184180,1,8
184182,0,10
184184,0,7
184185,0,10
184189,1,10
184190,2,7
184192,1,10
184195,1,10
184196,2,10
184197,0,10
184199,0,9
184201,2,10
184203,0,7
184205,0,10
184207,1,6
184211,1,9
184213,2,9
184215,0,10
184219,0,10
184220,0,10
184222,2,10
184223,2,10
184227,2,8
184228,1,10
184229,1,10
184231,1,10
184234,1,10
184236,0,10
184237,0,10
184238,1,10
184239,0,10
184240,1,10
184241,1,8
184243,2,7
184244,2,8
184246,1,10
184248,2,6
184250,1,9
184251,1,8
184254,2,6
184256,1,10
184257,2,8
184258,2,10
184260,1,10
184261,0,10
184264,0,10
184266,2,10
184268,0,10
184270,0,10
184271,2,10
184272,2,10
184273,1,10
184275,2,9
184281,1,10
184282,1,8
184285,1,7
184289,0,7
184291,2,10
184296,0,10
184297,0,9
184298,1,10
184299,1,8
184300,0,9
184303,1,6
184304,1,9
184307,2,10
184310,0,7
184311,2,10
184314,1,6
184316,1,10
184319,2,10
184320,0,10
184321,1,9
184322,1,10
184323,1,10
184326,1,7
184328,2,7
184329,1,10
184333,1,10
184334,2,6
184337,1,6
184339,0,10
184342,2,10
184343,1,9
184344,2,7
184347,0,10
184349,1,10
184350,0,10
184352,2,10
184353,2,10
184354,1,10
184355,2,10
184356,2,7
184359,0,10
184363,1,10
184365,0,10
184368,0,6
184369,1,10
184370,2,10
184371,0,10
184373,2,10
184374,0,8
184375,2,10
184378,0,10
184380,0,7
184384,0,8
184389,1,8
184390,2,9
184391,2,10
184392,1,10
184393,2,10
184395,0,7
184406,1,10
184408,0,10
184411,2,10
184412,0,10
184418,0,6
184419,1,10
184421,0,6
184422,0,10
184424,0,10
184425,0,6
184427,0,10
184429,0,10
184431,1,8
184438,1,10
184442,0,8
184443,1,10
184444,2,7
184445,2,10
184446,0,7
184447,2,10
184450,2,9
184452,1,10
184453,0,8
184454,1,6
184456,0,10
184459,0,10
184460,2,10
184461,2,10
184462,1,6
184465,1,6
184468,0,8
184473,1,10
184474,1,10
184478,2,10
184482,0,10
184485,0,7
184486,0,10
184489,0,10
184492,1,6
184495,1,10
184496,0,10
184502,1,10
184503,0,10
184504,2,10
184506,0,10
184508,2,8
184509,1,10
184513,2,10
184514,1,10
184519,1,10
184521,1,10
184523,2,10
184526,0,10
184527,0,6
184529,1,10
184532,0,8
184534,2,9
184535,0,10
184537,1,10
184538,1,10
184542,1,10
184544,2,10
184545,2,10
184546,1,10
184547,0,10
184548,2,8
184550,1,6
184551,1,7
184552,2,10
184553,2,10
184555,1,8
184558,0,10
184559,2,7
184561,0,6
184564,2,10
184566,1,10
184568,0,10
184569,2,10
184570,2,8
184577,2,10
184578,2,10
184580,2,7
184581,0,7
184582,1,10
184584,2,10
184585,0,10
184586,2,10
184588,0,7
184590,1,8
184595,0,9
184596,2,10
184597,2,10
184598,2,10
184602,1,10
184604,0,10
184606,2,8
184608,0,10
184611,1,10
184612,1,10
184614,2,8
184616,2,10
184618,0,8
184622,0,10
184623,1,10
184625,0,8
184626,0,10
184628,2,10
184629,2,9
184631,0,10
184633,0,10
184635,0,10
184641,0,10
184642,0,8
184644,2,10
184647,2,10
184648,1,10
184650,2,10
184652,0,6
184653,1,8
184654,1,10
184655,1,9
184657,1,10
184659,0,10
184660,0,10
184662,2,7
184663,2,8
184665,2,10
184667,2,10
184668,1,10
184669,1,6
184671,0,10
184673,1,10
184674,1,6
184676,1,9
184677,1,10
184679,2,10
184680,0,9
184682,2,10
184683,2,10
184687,1,6
184688,2,7
184689,0,9
184692,1,10
184694,2,8
184696,1,10
184699,1,10
184700,1,8
184701,2,10
184703,1,9
184704,0,10
184706,2,9
184709,1,10
184710,1,7
184712,2,8
184714,1,10
184716,1,10
184717,1,10
184718,2,10
184719,0,10
184720,0,10
184721,1,10
184723,1,10
184726,2,10
184729,2,10
184730,0,6
184731,1,10
184735,2,10
184737,2,10
184740,1,7
184741,1,10
184743,1,10
184744,0,10
184745,0,10
184746,2,7
184750,1,10
184752,2,10
184753,1,7
184756,0,10
184757,0,10
184758,0,10
184760,1,10
184761,0,10
184764,1,6
184765,1,10
184767,1,10
184770,1,10
184772,1,10
184775,2,8
184776,1,6
184779,1,7
184786,0,10
184787,0,10
184788,0,8
184790,0,10
184793,0,10
184796,1,10
184798,0,10
184801,2,10
184813,1,10
184817,2,10
184822,2,7
184825,1,10
184826,2,6
184828,1,10
184830,0,10
184831,2,10
184832,2,10
184833,0,6
184836,1,10
184839,1,6
184840,1,6
184841,2,6
184842,0,6
184843,0,10
184844,0,10
184845,1,10
184846,2,6
184847,0,8
184855,1,7
184857,2,10
184860,2,10
184861,0,10
184862,2,10
184867,2,10
184875,1,6
184876,1,10
184879,0,8
184881,1,10
184882,2,10
184883,0,10
184885,2,10
184886,0,10
184893,1,10
184895,1,10
184897,2,10
184898,2,9
184900,2,10
184901,0,9
184902,1,10
184905,1,10
184907,1,6
184908,1,10
184909,1,10
184911,1,10
184913,2,10
184916,0,6
184919,1,10
184920,2,6
184923,1,10
184924,1,10
184925,0,6
184926,2,6
184927,0,10
184929,2,10
184935,2,10
184936,1,7
184937,2,8
184938,1,10
184941,0,7
184942,1,6
184943,0,10
184947,0,10
184952,0,7
184953,2,10
184955,2,8
184956,1,6
184958,1,10
184960,0,10
184963,0,9
184965,0,10
184966,2,6
184970,1,6
184971,1,10
184973,1,10
184974,0,9
184975,2,9
184976,0,8
184977,1,10
184979,0,10
184980,1,10
184981,0,7
184983,1,10
184985,2,10
184987,1,10
184988,0,10
184991,0,10
184992,1,10
184994,1,7
184995,0,7
184996,0,10
184997,0,10
184998,0,10
185000,0,8
185002,2,7
185004,2,10
185008,0,10
185014,1,8
185017,1,10
185018,0,10
185019,0,9
185021,0,10
185024,2,10
185025,2,7
185027,0,7
185033,0,10
185034,1,8
185044,1,10
185046,0,10
185048,0,10
185052,1,10
185054,0,8
185056,2,10
185059,2,10
185064,1,10
185065,1,10
185068,1,10
185071,2,10
185072,1,10
185073,2,10
185074,2,10
185076,2,10
185077,2,10
185079,2,10
185080,0,10
185081,2,10
185082,0,10
185084,1,10
185086,0,10
185087,2,10
185088,1,6
185090,2,8
185091,0,10
185092,1,10
185093,1,6
185095,1,10
185097,1,10
185098,2,10
185099,0,10
185100,1,6
185103,1,8
185107,0,7
185110,2,6
185113,0,10
185115,2,10
185116,0,7
185117,0,10
185119,1,10
185120,1,8
185121,2,10
185122,1,7
185123,1,10
185124,1,10
185128,2,7
185131,0,8
185132,1,10
185134,1,10
185136,0,10
185138,2,10
185140,0,6
185141,1,10
185142,0,8
185145,1,10
185148,2,10
185150,1,10
185151,2,10
185154,2,10
185155,0,10
185156,1,7
185157,2,10
185158,2,10
185160,1,10
185161,1,9
185163,0,6
185164,2,10
185166,0,10
185167,2,7
185168,1,10
185169,0,6
185171,1,10
185172,2,10
185175,2,10
185178,1,10
185179,1,10
185180,1,10
185181,2,8
185183,1,10
185185,0,10
185192,0,8
185193,0,10
185194,0,6
185196,2,10
185197,1,10
185198,1,7
185200,2,10
185201,1,8
185203,1,8
185206,2,10
185207,1,10
185208,0,8
185209,1,10
185211,1,7
185212,1,10
185215,1,10
185216,0,10
185217,0,6
185218,1,10
185219,2,10
185221,0,6
185223,1,6
185225,2,10
185227,2,10
185231,1,10
185233,1,10
185236,2,10
185237,1,10
185238,1,10
185239,1,10
185240,1,9
185245,0,10
185253,0,10
185254,0,10
185256,1,10
185259,1,7
185260,0,10
185264,1,10
185267,0,8
185268,2,10
185271,1,10
185275,0,10
185276,2,10
185280,1,10
185283,1,7
185284,0,10
185286,2,10
185287,1,10
185288,1,10
185291,1,7
185292,1,10
185293,1,10
185294,0,7
185295,2,10
185296,2,10
185297,0,10
185299,0,10
185300,1,8
185301,1,10
185302,0,10
185308,0,10
185310,2,10
185312,2,10
185314,0,10
185315,0,10
185317,1,10
185318,1,10
185319,1,8
185320,1,10
185321,2,10
185323,2,8
185326,1,7
185333,2,8
185334,1,7
185336,0,10
185339,2,10
185341,2,9
185344,0,6
185346,2,10
185348,2,10
185351,0,7
185354,0,9
185356,1,10
185357,1,10
185358,1,10
185361,1,6
185363,2,10
185364,2,10
185367,0,10
185373,1,7
185377,1,10
185380,2,6
185382,1,10
185383,1,10
185387,2,10
185388,0,6
185393,1,10
185394,0,6
185395,2,10
185396,1,9
185397,0,10
185398,0,10
185399,1,10
185400,2,10
185402,1,10
185404,2,8
185405,1,7
185407,1,10
185410,2,10
185414,0,10
185416,2,9
185418,1,8
185421,2,9
185423,0,6
185424,2,10
185426,0,8
185428,1,10
185429,2,10
185430,1,7
185431,1,10
185432,1,10
185433,1,10
185434,1,10
185435,1,10
185438,1,10
185439,2,10
185440,2,7
185441,0,10
185442,1,10
185446,1,10
185448,0,9
185449,1,10
185450,1,10
185451,0,10
185452,1,8
185453,0,8
185454,2,9
185457,2,6
185459,1,10
185461,0,10
185462,2,10
185465,0,10
185466,0,8
185468,1,10
185470,1,10
185472,2,10
185475,1,8
185476,1,8
185477,1,10
185478,2,10
185482,2,10
185483,2,7
185484,2,8
185485,1,10
185487,1,10
185490,1,10
185491,2,10
185492,2,10
185493,2,10
185495,0,10
185496,2,6
185502,0,7
185503,0,10
185509,0,8
185511,0,10
185512,2,8
185513,2,10
185522,0,7
185523,2,10
185527,2,10
185528,1,10
185529,0,9
185530,1,10
185531,0,8
185532,0,10
185534,1,10
185535,1,10
185536,2,7
185537,1,10
185538,0,8
185539,0,10
185542,1,9
185546,2,8
185548,0,10
185550,2,10
185552,2,10
185555,2,6
185556,2,10
185558,1,10
185559,2,10
185563,2,6
185564,2,10
185565,0,10
185566,1,8
185567,1,10
185568,1,10
185569,0,9
185571,1,10
185572,0,10
185573,1,10
185574,2,10
185575,1,10
185577,1,10
185579,1,10
185582,2,10
185583,2,10
185586,2,7
185587,1,8
185589,2,10
185590,1,10
185591,1,10
185592,2,8
185593,2,10
185595,1,10
185596,2,7
185599,2,10
185602,2,8
185603,1,6
185608,0,10
185609,0,9
185617,2,10
185618,0,10
185619,0,6
185622,0,8
185623,0,10
185624,0,8
185625,1,10
185628,1,10
185629,1,10
185632,0,10
185634,0,7
185635,2,6
185636,1,10
185638,1,9
185644,2,10
185645,2,10
185646,0,10
185649,1,10
185650,0,9
185653,0,10
185654,0,8
185655,0,10
185656,1,10
185659,2,10
185661,1,10
185664,0,7
185666,0,10
185669,0,6
185670,2,10
185674,2,9
185675,1,10
185680,1,10
185681,1,8
185684,1,10
185687,2,7
185688,2,9
185691,2,10
185692,2,10
185694,1,10
185698,0,8
185703,1,10
185705,1,10
185707,0,7
185710,2,10
185712,1,10
185715,1,10
185719,1,10
185728,2,9
185730,0,10
185731,2,10
185733,0,10
185734,2,7
185737,1,10
185740,1,10
185741,2,10
185742,0,10
185743,1,10
185747,0,7
185748,0,10
185753,0,10
185754,0,10
185755,0,10
185757,0,8
185759,0,6
185764,1,10
185765,2,10
185766,2,7
185768,0,10
185772,1,8
185774,1,7
185778,2,6
185780,2,7
185782,2,10
185783,0,10
185784,0,10
185787,1,10
185793,1,10
185796,1,10
185797,2,10
185798,0,10
185800,0,10
185801,1,6
185802,2,7
185805,1,10
185806,0,10
185807,0,6
185808,1,10
185811,2,10
185813,1,7
185814,0,8
185815,1,8
185817,2,10
185818,2,10
185819,1,10
185820,1,7
185821,2,10
185824,2,10
185826,1,10
185828,0,9
185830,1,10
185832,1,7
185834,1,10
185835,1,10
185837,0,9
185840,1,10
185846,0,10
185848,2,9
185852,1,10
185855,1,7
185857,0,10
185858,0,10
185860,1,10
185862,1,10
185863,1,10
185865,2,8
185866,1,10
185867,1,8
185868,2,8
185870,1,10
185872,0,10
185873,1,10
185875,0,7
185881,2,6
185885,1,10
185886,1,10
185889,0,9
185890,2,10
185896,0,10
185898,1,10
185899,1,10
185900,1,9
185901,1,10
185905,0,10
185910,2,10
185912,1,10
185913,2,10
185914,1,10
185916,2,9
185918,1,6
185919,0,10
185920,2,7
185922,2,10
185923,1,8
185925,1,10
185926,1,6
185929,1,7
185930,0,10
185933,0,8
185934,1,10
185936,2,8
185937,0,10
185938,1,9
185940,2,8
185942,1,10
185943,2,10
185952,2,10
185955,2,10
185956,0,10
185960,2,9
185961,2,6
185962,0,8
185963,1,10
185964,1,7
185967,2,10
185969,2,10
185970,2,10
185972,1,10
185973,1,7
185974,1,7
185976,2,6
185977,2,10
185979,2,10
185981,2,10
185983,1,9
185984,2,10
185985,2,10
185986,0,7
185987,0,7
185988,2,8
185995,2,10
185996,2,10
185998,2,10
186001,0,7
186002,1,10
186004,1,10
186009,0,10
186010,1,10
186013,1,8
186018,0,7
186020,2,10
186022,1,8
186027,1,6
186030,1,10
186033,0,10
186034,0,10
186035,2,10
186036,1,10
186037,0,9
186039,0,10
186040,2,7
186041,2,10
186047,0,10
186048,0,10
186049,2,10
186051,1,8
186052,0,9
186055,1,10
186061,2,10
186062,0,7
186064,1,10
186069,2,10
186071,0,10
186072,0,10
186073,2,10
186075,2,8
186076,2,10
186078,1,10
186079,2,10
186080,0,8
186084,0,10
186087,1,6
186088,0,10
186089,1,10
186092,0,10
186093,2,10
186095,0,10
186096,0,10
186098,2,10
186099,0,7
186100,2,10
186101,2,10
186103,0,10
186104,2,10
186106,0,10
186108,2,10
186110,2,7
186111,0,8
186112,2,10
186113,1,9
186114,2,10
186115,1,10
186118,1,10
186119,1,10
186121,1,6
186123,2,10
186124,2,10
186125,0,6
186127,0,10
186129,1,6
186130,1,10
186131,1,10
186135,1,10
186139,2,10
186140,1,10
186141,2,10
186144,2,10
186151,2,6
186155,0,10
186157,1,10
186159,1,9
186161,0,10
186163,0,10
186166,1,10
186168,1,10
186170,1,7
186171,2,10
186172,1,7
186173,2,10
186174,1,9
186175,0,6
186176,1,8
186177,2,10
186178,2,6
186179,0,10
186181,0,9
186188,0,10
186190,0,10
186197,1,7
186199,0,10
186200,2,8
186205,0,10
186208,1,10
186209,0,9
186214,0,10
186215,1,8
186218,1,9
186219,0,10
186221,0,10
186222,0,8
186224,2,10
186225,2,10
186226,2,9
186230,1,9
186235,1,10
186236,2,10
186238,1,9
186239,1,10
186240,1,7
186241,0,10
186242,1,10
186244,0,10
186245,1,8
186246,2,10
186247,2,10
186249,0,7
186253,2,6
186254,1,9
186255,0,8
186256,2,10
186258,2,7
186260,1,10
186261,2,10
186262,2,10
186264,0,9
186267,0,10
186275,1,7
186276,1,10
186277,2,10
186278,0,10
186282,2,10
186284,0,6
186290,0,10
186291,0,10
186292,2,10
186296,0,10
186297,2,8
186299,1,10
186300,1,8
186301,2,6
186303,2,6
186304,1,10
186306,1,10
186307,0,10
186308,1,10
186309,1,10
186310,1,10
186311,1,7
186315,1,10
186317,1,10
186319,2,10
186323,1,8
186325,2,10
186326,1,7
186329,0,10
186331,1,10
186334,1,10
186337,1,6
186339,2,10
186341,2,10
186342,1,10
186344,0,8
186345,1,10
186346,1,7
186347,1,6
186348,2,10
186349,0,10
186350,2,10
186355,0,7
186356,0,10
186358,0,8
186359,2,10
186360,0,9
186363,0,10
186366,1,7
186367,2,10
186368,2,10
186373,0,6
186374,0,10
186375,0,10
186378,2,10
186382,2,7
186383,2,10
186388,1,7
186390,2,10
186391,2,10
186393,0,10
186397,1,10
186400,2,10
186401,1,6
186403,0,10
186406,1,6
186412,0,10
186416,0,10
186417,2,10
186420,1,9
186423,2,9
186426,0,6
186428,2,10
186429,0,8
186430,2,6
186431,1,10
186433,2,10
186436,1,6
186437,2,10
186440,2,10
186441,0,6
186443,2,9
186446,1,10
186448,1,9
186450,2,10
186453,1,10
186454,0,6
186455,0,10
186461,1,10
186463,0,10
186464,0,8
186466,1,10
186467,0,10
186468,1,10
186470,2,10
186473,0,7
186474,1,10
186475,0,10
186478,2,10
186481,2,7
186482,0,10
186483,1,10
186484,2,10
186485,0,10
186486,2,8
186491,1,10
186492,0,10
186493,0,7
186494,2,8
186497,2,6
186498,1,7
186502,0,10
186505,1,10
186511,2,8
186513,2,10
186516,0,10
186518,1,10
186519,1,7
186523,0,9
186525,2,10
186526,0,10
186530,0,10
186531,2,10
186533,2,10
186536,1,6
186538,0,7
186539,0,10
186540,1,10
186543,0,8
186545,0,10
186546,2,10
186547,1,6
186548,1,10
186549,1,10
186550,1,10
186554,2,10
186555,0,10
186557,2,10
186558,1,10
186561,2,10
186563,2,10
186564,2,7
186565,2,10
186566,0,10
186570,1,7
186572,1,10
186573,2,9
186574,2,9
186580,1,9
186581,2,8
186582,0,6
186584,0,10
186585,1,8
186586,1,10
186587,1,7
186588,2,6
186589,2,6
186590,1,10
186591,1,10
186592,0,10
186594,0,10
186595,0,6
186597,2,10
186599,0,9
186601,2,10
186603,2,8
186605,2,7
186606,1,10
186607,0,10
186613,0,9
186614,0,10
186615,2,10
186616,0,10
186617,2,10
186618,2,7
186623,0,10
186625,1,7
186627,2,9
186630,2,10
186633,1,10
186638,1,10
186641,1,8
186642,2,8
186643,0,6
186649,0,10
186650,1,9
186656,2,10
186657,0,10
186659,0,10
186660,2,10
186662,1,8
186663,1,10
186664,1,10
186666,1,10
186668,0,10
186670,2,7
186671,1,8
186672,0,10
186673,1,10
186674,2,8
186675,0,10
186679,0,9
186680,2,7
